label,origen,path,hist_H0,hist_H1,hist_H2,hist_H3,hist_H4,hist_H5,hist_H6,hist_H7,hist_H8,hist_H9,hist_H10,hist_H11,hist_H12,hist_H13,hist_H14,hist_H15,hist_S0,hist_S1,hist_S2,hist_S3,hist_S4,hist_S5,hist_S6,hist_S7,hist_V0,hist_V1,hist_V2,hist_V3,hist_V4,hist_V5,hist_V6,hist_V7,R_mean,R_std,G_mean,G_std,B_mean,B_std,H_mean,H_std,S_mean,S_std,V_mean,V_std,grad_mean,grad_std,dark_ratio,brown_ratio,hue_entropy,diam_norm,size_class
good,kaggle,data/Apple/good/20190809_115602.jpg,0.0,0.0,0.6886281588447654,0.21660649819494585,0.04963898916967509,0.024368231046931407,0.009025270758122744,0.008122743682310469,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061371841155234655,0.18411552346570398,0.36823104693140796,0.2283393501805054,0.14981949458483754,0.008122743682310469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10288808664259928,0.490072202166065,0.40703971119133575,0.8184965252876282,0.06847823411226273,0.8389678597450256,0.07363205403089523,0.5603100657463074,0.1487293690443039,0.1919732242822647,0.05357152596116066,0.3448350131511688,0.13403016328811646,0.8439725637435913,0.06792823225259781,0.038022831082344055,0.03954055905342102,0.0,0.0,1.3412732661891562,0.29607356940435087,pequeño
good,kaggle,data/Apple/good/20190809_115606.jpg,0.08456258215276763,0.22535416970936176,0.3927267416386739,0.18679713743245216,0.026288885643347453,0.006426172046151599,0.00686432014020739,0.0013144442821673725,0.0008762961881115817,0.02453629326712429,0.02263765152621586,0.012122097268876881,0.0013144442821673725,0.0014604936468526361,0.0043814809405579086,0.0023367898349642177,0.10179640718562874,0.28158317511318826,0.1476559076968015,0.07857455820067183,0.0863151745289908,0.12662479918212355,0.12706294727617934,0.05038703081641595,0.010807652986709508,0.2726741638673872,0.11903023221848985,0.019424565503140062,0.05053308018110121,0.19906528406601431,0.17671973126916898,0.1517452899079889,0.525648832321167,0.2785947918891907,0.524703860282898,0.3001382052898407,0.2857292592525482,0.21200792491436005,0.18541200459003448,0.15005959570407867,0.42568710446357727,0.26963183283805847,0.5488162636756897,0.2940486669540405,0.034705229103565216,0.042985450476408005,0.40046735796699284,0.18095516284504162,2.4363375239690215,0.7322407583938424,grande
good,kaggle,data/Apple/good/20190809_115613.jpg,0.4562647754137116,0.1845790143662484,0.24549918166939444,0.03382433169667212,0.0072740498272413166,0.00436442989634479,0.005819239861793053,0.004182578650663757,0.006001091107474086,0.0,0.0,0.0,0.0010911074740861974,0.004546281142025823,0.008910711038370612,0.03764320785597381,0.49572649572649574,0.2516821240225496,0.04109838152391344,0.05219130751045645,0.10420076377523187,0.049827241316603016,0.005273686124749955,0.0,0.0001818512456810329,0.0018185124568103291,0.0012729587197672304,0.0012729587197672304,0.006182942353155119,0.20621931260229132,0.6975813784324423,0.08547008547008547,0.7946729063987732,0.07170030474662781,0.7538740038871765,0.08224007487297058,0.639734148979187,0.19068430364131927,0.1377118080854416,0.20479001104831696,0.2107546478509903,0.19663327932357788,0.7983862161636353,0.07184800505638123,0.021709663793444633,0.03733861818909645,0.0032733224222585926,0.0001818512456810329,2.120490874114008,0.6625979626119088,grande
good,kaggle,data/Apple/good/20190809_115623.jpg,0.0065334358186010764,0.06110684089162183,0.5945426594926979,0.1337432744043044,0.0030745580322828594,0.0005764796310530361,0.001345119139123751,0.0023059185242121443,0.015564950038431976,0.12528823981552653,0.030553420445810914,0.013451191391237509,0.008262874711760184,0.001921598770176787,0.0009607993850883935,0.0007686395080707148,0.03285933897002306,0.13201383551114526,0.13777863182167563,0.16372021521906227,0.24404304381245195,0.175826287471176,0.08013066871637202,0.033627978478093776,0.03766333589546503,0.14738662567255956,0.016910069177555727,0.038047655649500384,0.08243658724058417,0.22002305918524212,0.3051498847040738,0.1523827824750192,0.609034538269043,0.28420618176460266,0.6059404015541077,0.27118849754333496,0.36269012093544006,0.22900748252868652,0.25231942534446716,0.18583151698112488,0.4953528344631195,0.21355754137039185,0.6395872831344604,0.2618926465511322,0.03615344315767288,0.04096131771802902,0.196771714066103,0.03228285933897002,1.9912993910670718,0.6350651902403882,grande
good,kaggle,data/Apple/good/20190809_115640.jpg,0.09606550828839625,0.5102856001597763,0.3650888755741961,0.01078490113840623,0.006990213700818854,0.004194128220491312,0.003195526263231476,0.0,0.0005991611743559018,0.0027960854803275414,0.0,0.0,0.0,0.0,0.0,0.0,0.32334731376073494,0.36568803674855205,0.11723586978230477,0.030956660675054922,0.028759736369083282,0.04933093668863591,0.046335130816856404,0.03834631515877771,0.010585180746954264,0.06630716996205313,0.6444977032154983,0.10025963650888756,0.03914519672458558,0.050928699820251645,0.044138206510884764,0.044138206510884764,0.39287272095680237,0.1857113093137741,0.3679100573062897,0.1872250735759735,0.26713505387306213,0.11837434023618698,0.11667215824127197,0.0532747246325016,0.268020898103714,0.24012602865695953,0.3947892487049103,0.1882506012916565,0.027330992743372917,0.032995883375406265,0.6409027361693629,0.2506490912722189,1.5609782272873498,0.6322137063036352,grande
good,kaggle,data/Apple/good/20190809_115648.jpg,0.010142630744849446,0.05594294770206022,0.3386687797147385,0.11347068145800317,0.014896988906497623,0.005705229793977813,0.005546751188589541,0.0028526148969889066,0.01220285261489699,0.18161648177496037,0.24881141045958796,0.003486529318541997,0.004120443740095087,0.0009508716323296355,0.0009508716323296355,0.0006339144215530904,0.10364500792393026,0.09286846275752773,0.35467511885895403,0.1976228209191759,0.11077654516640253,0.04976228209191759,0.04896988906497623,0.04167987321711569,0.022820919175911253,0.08827258320126782,0.3335974643423138,0.07923930269413629,0.10126782884310619,0.07781299524564184,0.12805071315372424,0.16893819334389856,0.46833476424217224,0.2763036787509918,0.4769752323627472,0.2776740491390228,0.40669339895248413,0.27044785022735596,0.37854403257369995,0.23591108620166779,0.39562758803367615,0.21576383709907532,0.5323302745819092,0.26880794763565063,0.024681750684976578,0.024936998263001442,0.4144215530903328,0.05340729001584786,2.494584062272307,0.6763964644409975,grande
good,kaggle,data/Apple/good/20190809_115653.jpg,0.11714727085478888,0.5466014418125643,0.2070030895983522,0.01184346035015448,0.0025746652935118436,0.001544799176107106,0.015447991761071062,0.0,0.0038619979402677654,0.05046343975283213,0.028063851699279094,0.0010298661174047373,0.000772399588053553,0.005664263645726055,0.004376930998970134,0.003604531410916581,0.354788877445932,0.3995880535530381,0.0427394438722966,0.005664263645726055,0.01725025746652935,0.05870236869207003,0.061277033985581875,0.05998970133882595,0.027033985581874358,0.08753861997940268,0.7180741503604532,0.10607621009268794,0.05381050463439753,0.004376930998970134,0.003089598352214212,0.0,0.3270602524280548,0.09221424162387848,0.30426082015037537,0.09067860245704651,0.24115528166294098,0.1003909483551979,0.15806348621845245,0.1745249330997467,0.2658489942550659,0.27670952677726746,0.32966822385787964,0.09392590075731277,0.01989423856139183,0.02009376883506775,0.6874356333676622,0.15396498455200824,2.031508185102224,0.5364590861162575,mediano
good,kaggle,data/Apple/good/20190809_115705.jpg,0.0025280898876404493,0.04353932584269663,0.6241573033707866,0.3098314606741573,0.016853932584269662,0.001966292134831461,0.0011235955056179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02893258426966292,0.27303370786516856,0.07668539325842696,0.04522471910112359,0.09915730337078651,0.10646067415730337,0.14101123595505619,0.2294943820224719,0.07247191011235955,0.3463483146067416,0.10814606741573034,0.16235955056179777,0.18876404494382024,0.0949438202247191,0.020224719101123594,0.006741573033707865,0.35768452286720276,0.1969090849161148,0.36211061477661133,0.19585922360420227,0.14072483777999878,0.12494050711393356,0.17220363020896912,0.030971547588706017,0.5592114329338074,0.3110814690589905,0.37181979417800903,0.19968724250793457,0.021807223558425903,0.027506550773978233,0.4957865168539326,0.024157303370786518,1.2948365444814962,0.5312367534369726,mediano
good,kaggle,data/Apple/good/20190809_115717.jpg,0.3552542372881356,0.07864406779661016,0.03615819209039548,0.009943502824858758,0.002033898305084746,0.00022598870056497175,0.000903954802259887,0.0,0.0,0.0,0.0,0.12745762711864406,0.19005649717514125,0.08655367231638418,0.0519774011299435,0.0607909604519774,0.9699435028248587,0.0280225988700565,0.002033898305084746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004519774011299435,0.40203389830508474,0.5975141242937854,0.8907074332237244,0.04878363385796547,0.8631049394607544,0.05548412352800369,0.8673233389854431,0.08468016982078552,0.44402095675468445,0.37951910495758057,0.053527433425188065,0.031429924070835114,0.8979992866516113,0.056147001683712006,0.008024428971111774,0.013515404425561428,0.0,0.0,2.695277318569456,0.598510810694844,mediano
good,kaggle,data/Apple/good/20190809_115723.jpg,0.30710008554319934,0.023096663815226688,0.011690903906472769,0.010265183917878529,0.00285143997718848,0.0005702879954376961,0.0011405759908753922,0.000855431993156544,0.0005702879954376961,0.003421727972626176,0.025377815796977475,0.21214713430282292,0.13458796692329628,0.08240661534074707,0.08269175933846593,0.10122611919019105,0.9888793840889649,0.010265183917878529,0.000855431993156544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028514399771884804,0.10692899914456801,0.6963216424294268,0.1964642144282863,0.8081416487693787,0.0757688507437706,0.7846816182136536,0.07933665066957474,0.7963758707046509,0.07917868345975876,0.532218873500824,0.3768084645271301,0.04437236860394478,0.023643625900149345,0.8156046271324158,0.0728352814912796,0.010795705951750278,0.018813690170645714,0.0,0.0,2.8028364742450855,0.5348087457732229,mediano
good,kaggle,data/Apple/good/20190809_115733.jpg,0.02331523474928138,0.34110507824976044,0.4404343660172469,0.15298626636857235,0.024592781858831046,0.005748961992973491,0.004471414883423826,0.0031938677738741618,0.0031938677738741618,0.00031938677738741617,0.0,0.0,0.0,0.00031938677738741617,0.0,0.00031938677738741617,0.17502395400830406,0.44554455445544555,0.08240178856595337,0.07122325135739381,0.07729160012775471,0.022037687639731716,0.0651549025870329,0.0613222612583839,0.031938677738741615,0.5832002555094219,0.05206004471414884,0.027147876077930375,0.05014372404982434,0.07250079846694348,0.16735867135100607,0.01564995209198339,0.3662188947200775,0.23780451714992523,0.3706965744495392,0.2500857710838318,0.24046319723129272,0.17595961689949036,0.1480272114276886,0.06354164332151413,0.3133399784564972,0.26071423292160034,0.38074538111686707,0.25204384326934814,0.020838437601923943,0.0262641292065382,0.660811242414564,0.004471414883423826,1.8643610052236328,0.47941041681539787,mediano
good,kaggle,data/Apple/good/20190809_115752.jpg,0.010744720266765468,0.030752130418673584,0.12412004446091145,0.6913671730270471,0.04186735828084476,0.01148573545757688,0.002223045572434235,0.0003705075954057058,0.0011115227862171174,0.004075583549462764,0.0255650240829937,0.034827713968136345,0.011856243052982586,0.002593553167839941,0.002223045572434235,0.004816598740274175,0.01778436457947388,0.05965172286031863,0.030752130418673584,0.05038903297517599,0.12967765839199705,0.16117080400148204,0.21785846609855503,0.3327158206743238,0.036680251945164874,0.014820303816228233,0.015190811411633939,0.0322341608002964,0.15561319007039645,0.3845868840311226,0.2867728788440163,0.07410151908114117,0.538216769695282,0.19363531470298767,0.6612834334373474,0.19570422172546387,0.2049706131219864,0.18637040257453918,0.2537958323955536,0.1524500846862793,0.7217226624488831,0.23838840425014496,0.677219569683075,0.18200789391994476,0.052037786692380905,0.048912931233644485,0.062245276028158575,0.006669136717302705,1.7580021367106966,0.4629796508710864,mediano
good,kaggle,data/Apple/good/20190809_115758.jpg,0.0027502750275027505,0.07975797579757976,0.8267326732673267,0.09075907590759076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.09405940594059406,0.0231023102310231,0.03850385038503851,0.1793179317931793,0.3184818481848185,0.33663366336633666,0.0,0.0027502750275027505,0.024752475247524754,0.06545654565456546,0.24422442244224424,0.3393839383938394,0.27997799779978,0.043454345434543455,0.6457905173301697,0.13205042481422424,0.6601134538650513,0.13663631677627563,0.15524712204933167,0.11602185666561127,0.16624128818511963,0.022539028897881508,0.7631704807281494,0.1994972676038742,0.6744105219841003,0.13155381381511688,0.029403837397694588,0.03556717559695244,0.022552255225522552,0.07095709570957096,0.8555047720744933,0.3730721951993365,pequeño
good,kaggle,data/Apple/good/20190809_115805.jpg,0.22334558823529413,0.2858455882352941,0.0234375,0.004136029411764706,0.0,0.0,0.0009191176470588235,0.001838235294117647,0.03125,0.14384191176470587,0.15441176470588236,0.02068014705882353,0.009650735294117647,0.014246323529411764,0.08363970588235294,0.0027573529411764708,0.9866727941176471,0.01332720588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002297794117647059,0.3037683823529412,0.3635110294117647,0.3304227941176471,0.8188490867614746,0.10554464906454086,0.8083279728889465,0.12070004642009735,0.8038981556892395,0.13695578277111053,0.35144680738449097,0.3232729434967041,0.04147570952773094,0.0349736325442791,0.8269517421722412,0.11348901689052582,0.014988787472248077,0.025186611339449883,0.0,0.0,2.7504481905465528,0.42095562958899035,pequeño
good,kaggle,data/Apple/good/20190809_115815.jpg,0.0034821145932257044,0.4609053497942387,0.45742323520101297,0.07723963279518835,0.0006331117442228553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031655587211142766,0.0,0.00031655587211142766,0.0072807850585628366,0.06805951250395695,0.1396011396011396,0.0652105096549541,0.0937005381449826,0.16270971826527383,0.4631212408990187,0.03260525482747705,0.4083570750237417,0.42513453624564734,0.13105413105413105,0.002849002849002849,0.0,0.0,0.0,0.26292139291763306,0.07738949358463287,0.23508183658123016,0.10041362047195435,0.07218343019485474,0.07431390881538391,0.1323438435792923,0.0404762402176857,0.7596178650856018,0.23368127644062042,0.26993528008461,0.08529628068208694,0.022541269659996033,0.02271334081888199,0.7936055713833492,0.4998417220639443,1.355402154439062,0.4979760910024468,mediano
good,kaggle,data/Apple/good/20190809_115823.jpg,0.07248565388100271,0.01359106010268801,0.0006040471156750226,0.0,0.0,0.0003020235578375113,0.0,0.0,0.0006040471156750226,0.22017517366354575,0.4560555723346421,0.1652068861371187,0.026578073089700997,0.014497130776200544,0.012987012987012988,0.016913319238900635,0.29749320446994865,0.4584717607973422,0.18332829960736938,0.035336756266988824,0.019027484143763214,0.0033222591362126247,0.0021141649048625794,0.000906070673512534,0.1014799154334038,0.26215644820295986,0.3098761703412866,0.22983992751434612,0.09000302023557838,0.006040471156750227,0.0006040471156750226,0.0,0.2604568302631378,0.12196696549654007,0.26348772644996643,0.12080445140600204,0.3025435209274292,0.13605722784996033,0.6114600300788879,0.18721477687358856,0.19503910839557648,0.1139674112200737,0.3085816204547882,0.13849954307079315,0.05273548886179924,0.04719805717468262,0.6097855632739354,0.026578073089700997,2.210191946521842,0.5206722756597114,mediano
good,kaggle,data/Apple/good/20190809_115834.jpg,0.402002861230329,0.06294706723891273,0.07210300429184549,0.0034334763948497852,0.0020028612303290413,0.004577968526466381,0.008869814020028613,0.005722460658082976,0.06294706723891273,0.12446351931330472,0.12618025751072962,0.010872675250357653,0.01430615164520744,0.024606580829756794,0.044062947067238914,0.030901287553648068,0.9628040057224606,0.014592274678111588,0.015164520743919885,0.007439198855507869,0.0,0.0,0.0,0.0,0.0,0.0005722460658082976,0.001430615164520744,0.0002861230329041488,0.0005722460658082976,0.21258941344778254,0.2100143061516452,0.5745350500715307,0.8715430498123169,0.1264990270137787,0.8646425008773804,0.14359647035598755,0.868115246295929,0.1476486772298813,0.3251120448112488,0.33336299657821655,0.030201835557818413,0.05692359805107117,0.8813588619232178,0.1284162849187851,0.029181847348809242,0.05867452546954155,0.0017167381974248926,0.0,2.8836463081745354,0.5263133658828771,mediano
good,kaggle,data/Apple/good/20190809_115847.jpg,0.18133451562846375,0.09133229882509421,0.013965861228109066,0.00509864774994458,0.006428729771669253,0.012857459543338506,0.4074484593216582,0.06539569940146309,0.016626025271558414,0.015074262912879628,0.08180004433606738,0.045222788738638886,0.020616271336732432,0.013744180891154955,0.013744180891154955,0.00931057415207271,0.4172023941476391,0.06340057636887608,0.03679893593438262,0.01618266459765019,0.011305697184659722,0.01839946796719131,0.10263799600975393,0.33407226778984705,0.012635779206384394,0.025936599423631124,0.07692307692307693,0.24517845267124805,0.11394369319441365,0.2817557082686766,0.1310130791398803,0.11261361117268898,0.3979266583919525,0.37185150384902954,0.5951926708221436,0.2072003036737442,0.4906238317489624,0.27990642189979553,0.37075692415237427,0.238050639629364,0.4777824878692627,0.4240419268608093,0.6129165887832642,0.20852713286876678,0.03012601099908352,0.05825371295213699,0.09443582354245178,0.0019951230325870096,2.834783896061203,0.5910798659341963,mediano
good,kaggle,data/Apple/good/20190809_115900.jpg,0.009746588693957114,0.051007147498375566,0.49382716049382713,0.44314489928525014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003248862897985705,0.0,0.0009746588693957114,0.000649772579597141,0.0003248862897985705,0.0,0.001299545159194282,0.007147498375568551,0.0198180636777128,0.057829759584145546,0.06627680311890838,0.23359324236517218,0.6140350877192983,0.012020792722547108,0.03378817413905133,0.2573099415204678,0.2940220922677063,0.23976608187134502,0.16016894087069525,0.0029239766081871343,0.0,0.42342114448547363,0.15496136248111725,0.4524379372596741,0.14199310541152954,0.06032692641019821,0.06728871911764145,0.17856666445732117,0.04445582255721092,0.8754283785820007,0.1469334065914154,0.46350952982902527,0.14317229390144348,0.02474936470389366,0.02777283638715744,0.23619233268356074,0.06530214424951267,1.3312518234112458,0.4787209965808712,mediano
